Invasion for: Job1
59	38	
58	38	
58	39	
58	40	
57	40	
57	41	
57	39	
59	39	
50	36	
50	35	
50	34	
47	39	
50	40	
51	40	
53	26	
52	26	
53	27	
53	28	
52	28	
52	27	
51	27	
51	28	
53	35	
54	35	
50	39	
51	39	
51	38	
59	26	
60	27	
53	31	
63	27	
63	26	
64	26	
49	34	
46	38	
46	37	
46	36	
46	35	
45	38	
45	37	
45	36	
44	36	
44	35	
45	35	
46	39	
44	34	
44	37	
44	38	
43	37	
43	38	
43	39	
42	37	
42	38	
42	39	
41	39	
40	39	
40	38	
41	38	
41	37	
42	40	
39	39	
39	40	
58	41	
58	42	
59	41	
57	42	
59	42	
59	43	
58	43	
58	44	
58	45	
58	46	
60	42	
57	45	
56	45	
55	45	
56	46	
55	44	
54	44	
53	44	
53	45	
53	43	
56	47	
55	47	
57	47	
57	46	
53	46	
55	46	
54	46	
54	45	
53	47	
54	47	
54	48	
58	47	
52	44	
52	43	
56	48	
55	48	
51	44	
58	48	
57	48	
59	44	
59	45	
59	46	
59	47	
59	48	
59	49	
60	47	
60	48	
61	48	
60	45	
61	45	
61	46	
61	47	
62	45	
62	44	
62	46	
62	47	
62	48	
61	44	
60	44	
60	43	
59	50	
59	51	
59	52	
58	50	
58	51	
58	52	
58	53	
57	53	
57	54	
56	54	
57	55	
58	55	
59	55	
59	54	
60	54	
61	54	
61	53	
61	52	
60	52	
62	52	
62	53	
61	51	
60	51	
62	54	
58	54	
60	50	
60	49	
59	56	
58	56	
57	56	
57	57	
56	57	
57	58	
58	58	
58	57	
58	59	
57	59	
56	59	
55	59	
54	59	
53	59	
52	59	
52	60	
51	60	
51	61	
52	61	
53	61	
53	60	
51	62	
52	62	
54	58	
52	58	
52	57	
59	57	
59	58	
52	63	
56	58	
53	58	
53	57	
55	58	
55	57	
54	57	
55	54	
60	57	
60	56	
60	55	
59	53	
60	53	
60	46	
56	60	
56	61	
56	62	
55	62	
55	61	
54	61	
56	63	
57	63	
57	64	
57	65	
57	66	
56	65	
56	66	
56	67	
56	68	
57	60	
57	61	
57	62	
58	63	
58	49	
57	49	
57	50	
55	60	
54	60	
51	63	
50	63	
50	64	
50	65	
51	65	
52	65	
52	66	
51	64	
52	64	
50	66	
50	67	
51	66	
51	67	
51	68	
49	66	
49	67	
48	67	
48	68	
47	68	
47	67	
46	67	
46	68	
45	67	
45	68	
44	68	
43	68	
45	69	
42	68	
44	69	
44	70	
45	70	
44	71	
45	71	
43	71	
43	72	
43	73	
44	73	
44	74	
45	73	
45	72	
44	72	
44	75	
45	75	
43	74	
43	75	
45	74	
42	74	
41	74	
40	74	
40	73	
40	72	
39	72	
38	72	
38	71	
38	70	
40	71	
39	71	
41	72	
41	73	
42	73	
42	72	
43	69	
42	69	
42	70	
43	70	
37	70	
37	69	
36	70	
35	70	
35	69	
35	71	
34	70	
33	70	
36	69	
34	71	
33	69	
32	69	
31	69	
33	71	
34	69	
33	68	
32	68	
35	72	
34	72	
36	71	
34	68	
35	68	
35	67	
33	72	
32	72	
31	72	
30	72	
30	71	
30	70	
31	71	
29	70	
28	70	
28	69	
27	70	
27	69	
26	69	
26	68	
46	75	
46	74	
47	75	
46	76	
47	76	
48	76	
48	75	
49	75	
49	76	
37	71	
37	72	
36	72	
47	69	
47	70	
48	70	
48	69	
47	71	
46	69	
46	70	
49	69	
49	70	
50	70	
51	70	
51	69	
50	71	
46	71	
49	68	
47	72	
48	72	
48	71	
41	70	
41	71	
42	71	
41	69	
40	69	
40	70	
42	75	
48	66	
48	65	
48	64	
49	64	
49	65	
49	63	
47	64	
47	65	
48	63	
47	63	
47	62	
39	70	
43	67	
44	67	
44	66	
43	66	
32	71	
32	70	
36	67	
36	68	
37	68	
37	67	
37	66	
38	66	
39	66	
36	66	
36	65	
35	65	
36	64	
37	64	
35	66	
37	63	
36	63	
36	62	
38	67	
38	68	
39	67	
39	68	
40	68	
39	69	
38	69	
45	76	
44	76	
56	49	
56	50	
54	54	
46	73	
47	73	
47	74	
48	74	
59	27	
56	64	
55	56	
39	38	
38	38	
38	37	
39	37	
39	36	
38	36	
38	35	
38	34	
37	34	
39	34	
37	35	
37	33	
36	33	
38	33	
36	34	
35	34	
35	33	
39	35	
38	39	
38	40	
36	35	
35	35	
37	37	
37	36	
66	28	
67	28	
68	28	
67	29	
66	29	
66	30	
67	30	
65	30	
65	31	
66	31	
66	27	
66	26	
66	25	
67	27	
67	25	
65	25	
65	24	
66	24	
65	23	
64	24	
64	25	
63	24	
67	26	
68	26	
63	23	
63	22	
63	21	
62	23	
64	23	
64	22	
62	24	
62	25	
62	26	
62	27	
63	25	
61	25	
61	24	
61	23	
60	23	
60	25	
60	26	
60	22	
59	22	
60	21	
61	21	
62	32	
63	32	
63	33	
64	33	
63	34	
63	35	
63	36	
64	32	
65	32	
65	33	
65	34	
65	35	
65	36	
66	36	
66	35	
62	31	
63	31	
64	31	
63	30	
63	29	
64	35	
64	34	
64	36	
64	37	
63	37	
62	37	
61	37	
62	36	
61	36	
63	38	
63	39	
64	39	
64	38	
65	37	
62	38	
61	38	
60	38	
62	39	
60	39	
57	51	
56	51	
49	33	
48	33	
48	32	
47	32	
47	31	
46	31	
45	31	
45	32	
44	32	
46	32	
46	33	
45	33	
44	33	
43	33	
42	33	
42	32	
42	31	
43	34	
42	34	
47	30	
49	32	
45	34	
46	34	
41	34	
41	35	
42	35	
47	33	
41	33	
41	32	
44	31	
44	30	
43	30	
43	31	
42	30	
41	30	
41	31	
40	33	
40	32	
40	34	
39	33	
40	35	
46	30	
45	30	
46	29	
45	29	
33	73	
32	73	
32	74	
32	75	
31	74	
31	75	
33	74	
34	74	
33	75	
33	76	
34	75	
34	76	
35	76	
35	75	
35	74	
36	74	
31	73	
35	77	
35	78	
35	79	
32	76	
31	76	
31	77	
32	77	
31	78	
33	77	
33	78	
32	78	
32	79	
31	79	
33	79	
33	80	
32	80	
31	80	
34	80	
30	79	
34	79	
30	75	
36	78	
37	78	
37	77	
37	76	
38	76	
38	75	
39	75	
39	76	
39	77	
39	74	
38	74	
38	73	
36	76	
37	75	
36	75	
39	73	
39	78	
39	79	
39	80	
38	80	
40	80	
37	80	
38	79	
38	78	
41	80	
41	81	
40	78	
40	79	
41	79	
39	81	
39	82	
38	82	
40	82	
38	83	
37	82	
37	83	
36	82	
36	83	
35	83	
34	83	
34	82	
35	82	
34	81	
35	81	
35	80	
33	82	
33	81	
32	82	
31	82	
30	82	
32	83	
31	83	
31	84	
29	82	
29	81	
30	81	
30	80	
29	80	
28	80	
27	80	
27	81	
27	82	
26	82	
26	83	
25	83	
25	84	
26	81	
26	80	
24	84	
24	83	
24	85	
25	85	
32	84	
33	84	
26	85	
27	85	
28	79	
28	78	
23	83	
23	84	
27	86	
28	86	
33	83	
28	81	
26	86	
32	81	
29	78	
29	77	
30	77	
25	82	
29	76	
39	83	
40	83	
40	84	
40	85	
41	84	
24	86	
27	83	
27	84	
28	83	
28	82	
25	86	
37	74	
38	77	
29	83	
30	83	
30	84	
34	84	
34	85	
35	84	
35	85	
36	85	
36	86	
35	86	
26	87	
26	88	
27	88	
28	88	
27	87	
39	84	
39	85	
40	76	
40	75	
41	76	
41	77	
40	77	
42	76	
43	76	
43	77	
42	77	
55	27	
65	29	
39	65	
39	64	
38	64	
38	63	
38	62	
38	61	
39	62	
40	62	
41	62	
41	61	
40	61	
39	61	
39	63	
37	62	
42	61	
38	60	
37	60	
37	59	
36	59	
36	60	
56	31	
56	32	
56	33	
55	33	
57	32	
55	32	
65	22	
51	30	
52	30	
62	51	
63	51	
63	50	
62	50	
64	50	
64	51	
64	49	
65	49	
64	48	
65	48	
63	48	
63	47	
66	48	
66	47	
65	47	
67	47	
67	48	
67	46	
67	45	
68	45	
66	46	
68	46	
68	47	
69	47	
69	46	
69	48	
70	46	
68	48	
70	45	
69	45	
70	44	
69	44	
68	44	
71	46	
72	46	
72	47	
72	45	
72	44	
71	44	
71	43	
72	48	
73	48	
74	48	
74	47	
72	49	
71	49	
70	49	
70	50	
71	50	
70	48	
71	48	
68	49	
74	46	
73	49	
70	43	
69	43	
68	43	
67	43	
67	44	
75	47	
75	48	
73	46	
64	47	
71	45	
53	56	
53	55	
54	56	
54	55	
53	54	
52	54	
52	55	
51	54	
50	54	
50	53	
49	53	
51	53	
51	52	
49	54	
55	55	
50	52	
54	40	
54	39	
54	38	
54	37	
54	36	
53	37	
55	36	
56	55	
45	28	
44	28	
43	28	
43	29	
46	28	
47	28	
46	27	
47	27	
47	26	
48	27	
48	26	
48	28	
48	29	
47	29	
49	26	
49	25	
49	24	
49	23	
50	24	
48	24	
48	25	
47	25	
47	24	
46	24	
45	24	
46	23	
46	22	
46	21	
47	23	
50	26	
51	26	
50	27	
49	27	
49	28	
50	28	
50	25	
47	22	
50	29	
49	29	
50	30	
50	31	
51	29	
49	30	
48	30	
49	31	
48	31	
40	81	
69	42	
69	41	
70	41	
71	41	
70	40	
72	41	
72	40	
72	39	
73	39	
73	40	
73	41	
73	42	
71	40	
74	40	
75	40	
74	39	
75	41	
75	39	
75	38	
74	38	
73	38	
75	37	
75	36	
74	37	
73	37	
73	36	
74	36	
74	35	
73	35	
76	39	
76	38	
76	37	
76	36	
77	37	
77	38	
78	37	
78	38	
78	39	
79	39	
78	40	
79	40	
80	40	
80	41	
80	42	
81	41	
82	41	
79	41	
81	40	
82	40	
82	39	
83	39	
83	38	
83	37	
84	37	
84	39	
84	38	
85	38	
85	37	
84	40	
79	42	
78	42	
77	42	
77	43	
77	44	
78	43	
80	39	
77	39	
77	40	
85	39	
85	40	
79	43	
74	42	
74	43	
75	42	
76	42	
76	43	
75	43	
75	44	
75	45	
76	44	
76	45	
77	45	
77	46	
78	46	
78	47	
75	46	
76	46	
81	39	
84	41	
74	41	
73	43	
86	39	
86	38	
87	38	
86	37	
77	36	
72	38	
83	41	
83	42	
80	38	
80	37	
81	37	
79	37	
80	36	
79	36	
80	35	
81	35	
81	34	
82	34	
80	34	
80	33	
83	34	
82	35	
83	35	
84	35	
82	36	
82	37	
82	38	
83	36	
84	34	
85	34	
82	33	
79	34	
79	33	
79	32	
78	32	
78	33	
78	31	
78	30	
78	29	
77	33	
79	29	
79	28	
79	30	
80	30	
80	31	
79	31	
80	28	
77	31	
80	29	
76	33	
76	32	
75	32	
74	32	
76	31	
75	31	
75	30	
76	30	
76	34	
77	34	
78	34	
78	35	
81	29	
80	32	
81	28	
81	27	
82	27	
79	35	
78	36	
86	34	
86	33	
87	33	
85	33	
88	33	
89	33	
89	34	
88	34	
77	32	
86	35	
81	38	
77	29	
77	28	
76	29	
75	29	
76	28	
75	28	
74	28	
74	29	
74	30	
73	29	
73	30	
73	28	
73	27	
72	27	
72	26	
71	26	
70	26	
71	25	
71	24	
70	24	
72	24	
70	25	
73	24	
72	25	
73	25	
70	27	
70	28	
71	23	
70	23	
73	26	
72	28	
74	27	
74	24	
74	25	
70	29	
71	29	
74	26	
71	28	
71	27	
72	29	
72	30	
71	30	
72	31	
71	31	
71	32	
73	31	
82	32	
82	31	
82	30	
81	31	
81	32	
81	30	
77	30	
77	47	
77	48	
76	48	
76	47	
77	49	
70	30	
70	31	
69	31	
70	32	
83	40	
52	67	
53	67	
33	85	
32	85	
32	86	
33	86	
33	87	
32	87	
31	87	
32	88	
33	88	
32	89	
32	90	
34	88	
33	89	
35	88	
31	90	
31	91	
32	91	
30	91	
33	91	
30	90	
36	88	
36	89	
37	88	
38	88	
39	88	
38	87	
39	87	
34	91	
34	90	
35	90	
33	90	
30	89	
31	89	
31	88	
39	89	
40	89	
38	89	
37	89	
35	91	
36	91	
37	91	
38	91	
32	92	
32	93	
33	92	
34	92	
34	93	
33	93	
31	92	
30	92	
29	92	
29	91	
29	93	
28	93	
28	91	
28	94	
30	93	
31	93	
30	94	
30	95	
32	94	
35	92	
35	93	
35	94	
36	94	
34	94	
33	94	
33	95	
33	96	
33	97	
34	96	
37	94	
37	93	
38	93	
39	93	
39	92	
38	92	
39	91	
40	91	
39	94	
29	94	
29	95	
28	95	
29	96	
28	96	
29	97	
30	97	
28	97	
28	98	
30	96	
32	95	
32	96	
31	95	
32	97	
27	95	
26	95	
25	95	
24	95	
24	96	
25	96	
23	96	
24	94	
25	94	
25	93	
24	93	
24	92	
24	91	
25	92	
25	91	
26	91	
24	90	
24	89	
23	89	
23	88	
24	88	
22	88	
25	88	
25	87	
23	93	
23	92	
23	94	
26	94	
27	94	
27	93	
26	93	
26	92	
22	96	
22	97	
31	97	
31	96	
31	98	
32	98	
30	98	
29	98	
32	99	
30	99	
31	99	
31	86	
31	85	
83	43	
84	43	
84	42	
82	43	
82	44	
82	42	
85	43	
85	42	
85	44	
84	44	
85	45	
86	45	
86	44	
87	44	
88	44	
88	43	
89	44	
87	43	
87	45	
88	45	
89	45	
90	45	
90	46	
91	46	
91	45	
92	45	
91	47	
91	48	
92	44	
91	44	
91	43	
93	44	
93	43	
92	47	
90	43	
94	43	
94	42	
95	42	
95	41	
87	42	
87	41	
88	41	
90	48	
88	42	
89	42	
95	43	
95	44	
96	44	
96	45	
96	43	
96	42	
96	41	
97	42	
97	43	
92	43	
92	42	
93	42	
93	41	
94	41	
92	41	
91	41	
90	41	
97	41	
97	40	
98	40	
96	40	
90	47	
89	47	
89	48	
89	49	
90	49	
91	49	
88	47	
88	48	
88	49	
87	49	
87	48	
87	47	
86	47	
91	50	
92	50	
93	50	
94	50	
93	49	
94	49	
94	48	
92	49	
92	51	
91	51	
85	47	
85	48	
89	50	
88	50	
90	50	
89	51	
90	51	
88	51	
87	50	
87	51	
94	47	
95	47	
94	44	
98	41	
99	41	
99	42	
99	43	
-1	-1	
