Invasion for: DEFAULT
81	53	
81	52	
80	52	
81	51	
80	51	
76	62	
77	62	
77	61	
78	61	
78	62	
79	61	
80	61	
75	62	
75	61	
76	61	
81	61	
76	60	
77	60	
75	60	
80	60	
58	66	
58	67	
58	68	
58	69	
59	69	
59	68	
60	69	
60	70	
59	70	
58	70	
57	70	
80	50	
79	50	
51	57	
52	57	
46	56	
45	56	
44	56	
46	57	
46	58	
46	59	
45	59	
45	60	
44	60	
46	60	
44	55	
45	55	
43	60	
43	61	
43	62	
44	61	
44	62	
45	62	
45	63	
45	64	
46	64	
46	63	
47	64	
47	65	
47	63	
48	63	
47	66	
48	66	
48	67	
47	67	
49	67	
47	68	
44	64	
43	64	
43	65	
44	65	
44	63	
45	65	
46	65	
46	66	
46	67	
45	67	
45	68	
44	68	
46	68	
45	66	
42	61	
42	62	
42	60	
61	80	
60	80	
59	80	
59	81	
60	81	
60	82	
59	82	
61	82	
61	83	
85	66	
85	65	
86	66	
86	65	
86	64	
87	66	
88	66	
88	65	
88	64	
89	66	
89	67	
90	66	
90	65	
91	65	
91	64	
92	64	
93	64	
92	65	
92	63	
92	62	
93	62	
93	63	
89	68	
87	65	
90	68	
91	68	
91	69	
92	68	
91	70	
87	67	
92	67	
91	67	
90	67	
93	67	
93	66	
94	66	
94	65	
95	65	
95	66	
95	67	
94	67	
96	66	
93	65	
87	64	
97	66	
97	65	
97	67	
96	65	
97	68	
98	68	
98	69	
99	69	
98	67	
99	67	
99	66	
98	66	
98	65	
98	64	
98	63	
99	68	
-1	-1	
